Beta,Sigma,Gamma,Rho,k,Eta,N,loglik,loglik.se
11.680025845641763,2.492118972245318,2,0.9540185785950114,9.999999999999998,0.15749383633358002,37999.999999999985,-117.4270182943688,0.10684175523051229
3.822484195914963,79.98114388141641,1.6999999999998299,0.19999999999998905,10.000000000000014,0.4240313171163906,37999.99999999996,-117.42722111261021,1.0928929677502104
6.2508716642464845,2.6943907811199694,2,0.7243064977606247,10.000000000000002,0.2902818850640231,37999.99999999999,-117.428790947342,0.11479314474476408
2.522484862313182,380.668735124736,2.6000000000000747,0.19999999999998874,10.000000000000007,0.8798214998054935,37999.99999999999,-117.43061295545655,0.12846143578131852
12.970085633914673,2.69924414792254,2,0.982580308876426,9.999999999999998,0.14478787878787502,37999.99999999999,-117.43406089100962,0.09996266107673282
2.219540216778687,23.900693494946516,2,0.327673179154018,10.000000000000002,0.8062121212121268,38000.00000000001,-117.4357648257601,0.16105718175535333
3.5773728566417007,6.986178818019985,2,0.4224737186651417,9.999999999999998,0.49578226340449616,38000.00000000001,-117.43723628907124,0.17769618522081243
2.3905676874758255,159.51803368214908,2.500000000000001,0.19999999999998874,10.000000000000004,0.9169239514012488,37999.999999999985,-117.43730191935542,0.18881936683570064
2.702672160940704,24.288501569296965,2.3000000000001823,0.19999999999998871,10.000000000000005,0.7563047428061053,37999.99999999996,-117.43911965312611,0.20196878761872677
3.792466889654048,14.430925359484597,2,0.1999999999999888,10.000000000000009,0.5005943267641848,37999.99999999998,-117.43922297651305,0.2141946479089448
2.9230942062765495,277.43550435536093,2.400000000000011,0.19999999999998877,10.000000000000004,0.7394396074044921,37999.999999999985,-117.44037867579885,0.3581922621142642
2.4922275353312675,156.90375197673313,2,0.38799024827321865,9.999999999999998,0.7156462725181082,38000.00000000001,-117.4410138778772,0.10200469692875055
2.94609410509257,12.465339677671512,2,0.3934464673914774,9.999999999999998,0.6075667011757926,38000.00000000001,-117.44104907936618,0.15518858770925725
4.2269008019922385,10.55450819661282,2,0.511432001456228,9.999999999999998,0.421388406149475,37999.99999999999,-117.4410942905586,0.08723356845860583
2.8825158765677905,23.739419700052405,2.1999999999998194,0.19999999999998877,10.000000000000005,0.7027390401247672,37999.99999999998,-117.44289919983133,0.3077007500675119
2.42973139932845,400.60644790734625,2.4000000000000106,0.19999999999998874,10.000000000000004,0.8735805977728216,37999.999999999985,-117.44321075071562,0.15010297550930163
2.620881006768144,66.08828074103461,2,0.3744831735780652,10,0.6911818181818087,38000.000000000015,-117.44363867648836,0.1222583490781702
5.0038990436416375,6.669646915760207,2,0.5229330090331824,9.999999999999998,0.34997593900935187,38000,-117.44476051081834,0.1096054853753142
3.2167755054522993,118.02535953454952,2.1999999999998194,0.19999999999998874,10.000000000000004,0.62648273469067,37999.99999999997,-117.44500761984557,0.1782229738306596
3.063827091798162,139.6163662900558,2,0.3888730926610772,9.999999999999996,0.5761515151515154,37999.99999999999,-117.44634770619622,0.11508721381162712
3.1638997895059555,85.27882727732795,2,0.2400253843101103,9.999999999999998,0.5761515151515155,38000.000000000015,-117.44663386911488,0.4182383615124303
2.688099720682312,209.25697718421483,2.4000000000000115,0.19999999999998877,10.000000000000002,0.7816622108700133,37999.99999999997,-117.4525603130352,0.15425479725793967
3.167422134609521,288.82777977374644,2.099999999999913,0.19999999999998871,10.000000000000007,0.6116090843313721,37999.99999999996,-117.45583455451838,0.24663632450008882
4.9533193552276975,7.489404440114412,2,0.5582834540822003,10,0.3524397010647882,38000,-117.45778811478776,0.09094150423337496
5.116532769145562,3.692050299722855,2,0.6772839873015931,10,0.3460909090909184,37999.99999999999,-117.45835369473942,0.21832954255756032
2.562870728710964,164.91244539614328,2.6000000000000756,0.19999999999998871,10.000000000000002,0.8652563269618837,37999.99999999998,-117.45948929119805,0.23294806003389287
2.6393876844036956,102.03703913425075,2.300000000000182,0.19999999999998866,10.000000000000004,0.7675912719484974,37999.99999999997,-117.46389433033775,0.21130510203042435
4.54855517695114,5.954669219704315,2,0.49878358571362097,10.000000000000002,0.4048464663977974,38000.00000000001,-117.4732414587721,0.1472167988949166
2.95641522548847,593.9297548892412,2.1999999999998185,0.1999999999999887,10.000000000000002,0.6781256612158969,37999.99999999996,-117.4761407276605,0.253891341605335
8.638127460025368,2.346975725321664,2,0.79438723782478,9.999999999999998,0.21607382992954904,37999.99999999999,-117.47979562772008,0.16219148196149483
10.97154282431976,2.1661000388330747,2,0.9540185785950028,10.000000000000002,0.16810806433101566,38000,-117.4806337234657,0.06952882363112925
3.7030869616204156,138.82818888871918,1.8000000000001735,0.1999999999999889,10.000000000000018,0.46329796507228804,37999.999999999956,-117.48295791494849,0.29897021076620206
2.4883558040124925,294.6479763542697,2.400000000000011,0.1999999999999887,10.000000000000004,0.8540626010698972,37999.99999999997,-117.48320794889487,0.2587700620898702
4.043603871485094,4.811482708620425,2,0.5663124383184082,10.000000000000002,0.43983791650844034,37999.99999999999,-117.48695895412745,0.06463445564573372
3.4239975591252656,5.116732563098771,2,0.4936792249427201,10,0.5187950388211966,38000,-117.49646813526854,0.1338196879548534
2.6468974880587983,15.355407684312961,2.8000000000001815,0.19999999999998874,9.999999999999996,0.9223288164697376,37999.99999999998,-117.49672897023875,0.1068407415564092
2.5959440029889,15.685537194417622,2.300000000000182,0.19999999999998863,10.000000000000005,0.7864905479700326,37999.999999999956,-117.50135109902433,0.4565243601516843
2.7491341391049438,18.838697200083764,2.1999999999998203,0.19999999999998874,10.000000000000005,0.7326146518419611,37999.99999999999,-117.50225062916674,0.5303516305192412
3.0609873230149356,31.482911221253907,2.0999999999999126,0.19999999999998883,10.000000000000007,0.6225764844397915,37999.99999999999,-117.50705549007021,0.47737498341761864
2.576610589644911,133.3673676749304,2.3000000000001832,0.19999999999998885,10.000000000000009,0.8000235756608861,37999.99999999998,-117.50882861529601,0.25706917134971113
7.555553250247625,64.4912242235235,2,0.57885754978395,10.000000000000002,0.23861214577620676,38000,-117.51234982633248,0.06076557755034686
3.1581861419516652,47.44242536470759,2,0.23682288442165791,9.999999999999998,0.5857373737373719,37999.999999999985,-117.51449590746132,0.16423384887432285
2.4411447697622357,193.57910610340647,2.4000000000000137,0.19999999999998874,10.000000000000012,0.8666703526290389,37999.99999999997,-117.51501453685495,0.1964170201155951
2.465789988728435,56.68201870893589,2.899999999999881,0.1999999999999887,10,0.9711797513157683,37999.999999999985,-117.5150793000149,0.18937407650023946
3.1139342765281444,45.19032620015781,2.199999999999819,0.1999999999999887,10.00000000000001,0.6271741368990905,37999.99999999996,-117.51530541590479,0.1791586006514106
4.293249200840597,25.222965512309433,1.6999999999998574,0.19999999999998894,10.000000000000009,0.39023421678006,37999.999999999935,-117.51739992663285,0.6353506794462319
3.217109907528397,25.196978174373427,2.19999999999982,0.19999999999998874,10.000000000000002,0.6216938693575793,38000,-117.51750641383752,0.1871974133397404
2.141047290316356,158.89097792956125,2,0.39224755872252537,10,0.8253838383838259,38000.00000000001,-117.51936739305724,0.11886360006591294
2.4413500130290435,80.65298583304784,2.6000000000000756,0.19999999999998874,10.000000000000004,0.9170421291398608,37999.999999999985,-117.52016816616116,0.08721993936733524
2.4244411119075213,601.7045594991486,2.5000000000000018,0.19999999999998871,10.000000000000007,0.891584319726151,37999.99999999998,-117.52069980995581,0.25502590163645766
2.7471324700195856,68.6292032134045,2.300000000000182,0.1999999999999888,10.000000000000004,0.749287415449827,37999.99999999999,-117.52168261424028,0.17656796729161964
7.694382561752366,3.401867212596186,2,0.7754808195809836,9.999999999999998,0.2380210883156432,37999.99999999999,-117.52331511114828,0.09739663465255716
2.8737654732102738,7.949801391699623,2,0.4404915503841892,9.999999999999998,0.6213970044410698,37999.99999999999,-117.52668708741707,0.11499268121193472
2.2943236260722744,152.71182730072502,2.6000000000000747,0.19999999999998871,10.000000000000007,0.9771240169697135,37999.999999999985,-117.52861903637034,0.2386930320415099
5.773113233241894,3.4621288322183243,2,0.6076292408465178,9.999999999999996,0.3144766846455702,38000.00000000001,-117.5287435286748,0.1245626973538023
6.2636279609358105,3.5898014359281087,2,0.6959003890756379,10.000000000000002,0.29165855811571506,38000.00000000001,-117.52886383139958,0.13839146033751623
2.338893899793266,121.95990781183745,2.600000000000075,0.1999999999999887,9.999999999999998,0.9545735038486437,37999.99999999998,-117.5293724172939,0.1425302792162298
3.5526587234944578,238.95452636736906,2.400000000000011,0.19999999999998863,10.000000000000002,0.6276847390739125,37999.99999999997,-117.53301052901686,0.21497588321657377
2.8989119421004355,24.677348127995593,2.40000000000001,0.19999999999998874,10.000000000000004,0.7243196969671765,37999.99999999998,-117.53406020444238,0.1564857883337822
2.630916441225815,92.95132316766868,2.4000000000000106,0.1999999999999887,10.000000000000005,0.8138739183962593,37999.99999999997,-117.53495330623474,0.2212341211073119
2.2584857314524713,47.025469561562765,2.5000000000000013,0.19999999999998874,10.000000000000005,0.9630010467812293,37999.999999999985,-117.5366354383511,0.16768694496770525
3.7715498071836056,19.42322940793421,2,0.41092673013295,10.000000000000002,0.4965200388256238,38000,-117.5366553400256,0.10782094404969772
2.6005038809264756,18.424582739910257,2.4000000000000097,0.1999999999999887,10,0.8049842665758086,37999.99999999995,-117.53859254991112,0.24123001940172054
2.344885826411999,29.701771282098587,2,0.3295167032847744,10,0.7547425770205324,37999.99999999999,-117.54004853829191,0.21076486413392576
2.441327940445683,268.5275311516078,2,0.3302425325314819,9.999999999999996,0.739111111111116,38000,-117.54181370234352,0.17462201811579584
2.7949823708504105,351.23508073932976,2.300000000000183,0.19999999999998883,10.000000000000007,0.7424083631876301,37999.999999999985,-117.54644492671649,0.24565975122325773
4.244813887196167,5.768608539904085,2,0.5663124383184106,9.999999999999998,0.4175744955548412,38000.000000000015,-117.5498752601342,0.06966454946275692
3.474061397036443,4.640488552630848,2,0.5767342928397455,9.999999999999996,0.5149179216449161,37999.99999999996,-117.5540783374091,0.13262958247179804
2.627713495157378,21.95009042330977,2.3000000000001832,0.19999999999998871,10.000000000000007,0.7691912456443211,37999.99999999997,-117.55480720994304,0.1839032001341771
3.6839508602009556,46.28011337093045,1.9000000000000932,0.19999999999998885,10.000000000000004,0.48416684829012285,37999.99999999997,-117.55714123179354,0.4182120661941877
2.905215586925426,15.3710606820707,2,0.42622878769938527,10,0.6155901909113938,38000.00000000001,-117.55826196026123,0.13415535156647893
2.2774950904993787,33.35332109932069,2.5000000000000004,0.1999999999999887,10.000000000000002,0.9503132479743246,37999.99999999997,-117.55939761783097,0.1449093530546064
2.639981738883957,43.24922481192441,2,0.4164360848283657,9.999999999999998,0.6815959595959665,38000,-117.55942474748366,0.09717541845625248
4.574981105754626,8.578578261348863,1.500000000000004,0.1999999999999894,10.000000000000023,0.32912543612348677,37999.999999999935,-117.56018904255242,0.9567941047609747
3.939959964461079,7.430503599799224,2,0.4936792249427203,9.999999999999998,0.4668942260215303,38000,-117.56221995553574,0.09827015915703267
3.6801180910695113,99.38770183181566,2.19999999999982,0.19999999999998885,10.000000000000007,0.5696593138745641,37999.99999999998,-117.56435678701335,0.30130354685598726
2.8868331539287064,268.7936627509508,2.40000000000001,0.19999999999998871,10.000000000000002,0.7213133944269511,37999.99999999996,-117.5644504113761,0.1924438225191977
2.946637203560052,204.8006050170961,2.099999999999911,0.19999999999998858,10,0.647238103642265,37999.99999999996,-117.5655126621441,0.2401384011294297
2.9764581628057596,153.01911568169712,2.1999999999998185,0.19999999999998871,10.000000000000004,0.6553625847534759,37999.99999999994,-117.56590281812697,0.3869554978105841
2.650198426189409,27.920594131521568,2.3000000000001832,0.19999999999998871,10.000000000000004,0.7596189551892673,37999.99999999998,-117.56929128159639,0.2738783904217702
2.1546011384336987,17.147280647153924,2,0.34806513015334006,10,0.8353580501885033,38000.000000000015,-117.57138218695802,0.12479632035882096
2.4690672071343576,21.519400628771443,2.8000000000001815,0.19999999999998866,10.000000000000004,0.9845829473899718,37999.99999999997,-117.57235354534318,0.13704956091985931
2.356599025560642,340.2230188824055,2.4000000000000115,0.19999999999998863,9.999999999999998,0.8920053056815647,37999.999999999985,-117.57833147726033,0.20749372689214993
2.4089071033688763,158.14759110519296,2.5000000000000013,0.19999999999998871,10.000000000000005,0.8947981292329567,37999.99999999998,-117.5814651502637,0.15222579633261507
2.592623948574193,13.481445864679316,2,0.3961233964703688,10,0.6949166441481288,38000.00000000001,-117.58414344073668,0.13825964701704807
2.6196978991296738,37.126843564250095,2,0.3071893964967136,10.000000000000002,0.700767676767687,37999.99999999999,-117.58472800970095,0.21788110642133085
2.450074683911805,97.38835669643836,2,0.3495654994601606,9.999999999999998,0.7199393939394034,38000.00000000001,-117.58775069954196,0.14754980358564973
3.439368438201062,9.245229817875185,2,0.461087003225869,10,0.5173121387446149,38000.00000000001,-117.58841941041278,0.08840591487979689
2.8375465500456674,115.5192642809029,2.199999999999819,0.19999999999998871,10.000000000000002,0.7010342847715704,37999.99999999998,-117.58957672570199,0.14223321989809376
2.4966052542198316,28.001250772634712,2,0.36507061644893113,10,0.7218552463233788,37999.99999999999,-117.59386744435233,0.0877354247824944
3.347161547711438,7.202761398502355,2,0.3831531488391942,10,0.5489973753339152,37999.99999999999,-117.59407180532932,0.08554448801626344
2.706214910311729,19.03378198607599,2.5000000000000013,0.19999999999998874,10.000000000000005,0.8181992878702598,37999.99999999997,-117.59420042077129,0.236922984408595
3.329875190803428,6.737736576609652,2,0.4713322677476137,10,0.5408689636008559,38000,-117.60170571342805,0.1557064779722983
2.5517779792770128,29.698762543983374,2,0.4045256382217894,9.999999999999998,0.710353535353523,37999.99999999999,-117.60597453584391,0.15183498723254457
3.429047910492903,35.627326101339484,2,0.18679232211072255,9.999999999999998,0.5569797979797976,38000.00000000001,-117.60660449475512,0.6213239706876578
2.6482544206428753,20.92426321923024,2,0.38315314883918583,9.999999999999998,0.6610110730994001,37999.999999999985,-117.61415799164584,0.10779379634033708
2.2586255277837157,16.429175519603906,2,0.38998739244588265,10.000000000000002,0.7774545454545582,38000,-117.61438040214902,0.09704315724590327
2.5124237202050117,56.388937109037194,2.600000000000076,0.19999999999998863,10.000000000000004,0.8762588400528766,37999.999999999985,-117.61582877040777,0.2657831476129236
4.263938164980081,4.444629490410165,2,0.48068376538666574,9.999999999999998,0.42032610717476865,37999.999999999985,-117.61894940785578,0.1058398261049102
2.7444015971941296,18.383556279500535,2.4000000000000097,0.19999999999998871,10.000000000000004,0.7649324957108624,37999.99999999998,-117.61930411298671,0.2199402284538617
2.9315023603391666,519.0234703773967,2.3000000000001823,0.19999999999998883,10.000000000000007,0.7125725748286071,37999.99999999996,-117.61942322856777,0.2697749240333031
8.890605654894278,2.6056258864775077,2,0.8745237089906001,10.000000000000004,0.20617053350241568,38000.000000000015,-117.62182326641876,0.088807686061354
9.971538989185229,2.5561578734002097,2,0.955464469635556,10.000000000000002,0.1842694408829895,38000.00000000001,-117.62289195750432,0.10972586285736854
2.8917339169611296,10.186874077769152,2,0.4246252500238796,9.999999999999998,0.6051697471227406,37999.99999999999,-117.62714645642308,0.10035120469753656
2.7754618801414845,133.8372884477745,2,0.19999999999998877,10.00000000000001,0.6584123044019822,37999.99999999995,-117.62981469238825,0.3083689434944387
2.7182618677533212,106.83917471454598,2.600000000000023,0.19999999999998858,10.000000000000002,0.8545290810814783,37999.99999999998,-117.62995798470514,0.2585110628737577
2.377491328917398,96.74095687903811,2.699999999999818,0.19999999999998877,10,0.9763913083351394,37999.999999999985,-117.63900528341215,0.08739807306669635
2.613018639626711,30.562512124741144,2.500000000000001,0.19999999999998871,10.000000000000004,0.8567180325513986,37999.999999999985,-117.64004863781818,0.2531600766953657
2.3872814586473887,325.841123939118,2.40000000000001,0.1999999999999887,10.000000000000005,0.8929205262481161,37999.99999999998,-117.64311949074501,0.25479088225839114
2.694174383052054,207.034832022382,2,0.4048506991989936,10,0.6467960954202406,38000.00000000001,-117.64986725955546,0.08044186902428024
2.8289483665016397,5.625620915822515,2,0.4792500191938681,10,0.6212776256120691,38000,-117.65673013850778,0.15000485913937106
3.2727135048851435,9.424718587413214,2,0.4699365104773565,10,0.5584341543205269,38000.000000000015,-117.65895456643528,0.11305238461724268
2.4568384533228307,16.244945837001946,2,0.4141551263976487,9.999999999999998,0.7284958209991232,37999.99999999999,-117.6595397646073,0.10185591572398511
2.486557382523084,146.64562205483438,2,0.4223213230148084,9.999999999999998,0.7199393939394034,38000.00000000001,-117.6618533583451,0.08774247413828928
2.196628242507902,42.92706143039205,2.5000000000000013,0.19999999999998874,10.000000000000005,0.9800148484472277,38000,-117.66388927818514,0.2200286459750566
6.0169424843306745,3.8158949338659864,9.164378674312688,0.20000000000000245,10.000000000000009,0.8637923464090196,37999.99999999997,-117.6656788592492,0.15204828918411423
2.5132447459913805,187.3953836669692,2.4000000000000115,0.19999999999998888,10.000000000000009,0.8451076424306652,37999.999999999985,-117.66592689529425,0.26309278622509485
2.8448062126495652,15.03947342032075,2,0.4576392423467335,10,0.6437710371073104,37999.99999999999,-117.66608170884818,0.14355075211126803
3.079633684149009,13.215299957321026,2.400000000000015,0.19999999999998874,10.000000000000007,0.7023791874119256,37999.99999999997,-117.67139970238792,0.1978654995121599
5.766738238762122,2.975451930825458,2,0.7243064977606416,10.000000000000002,0.30944375430210574,37999.99999999999,-117.67150651740212,0.09502107923210114
2.5445461305517383,79.56198780618126,2.4000000000000097,0.1999999999999887,10.000000000000004,0.8326837243728833,37999.999999999985,-117.67267276524385,0.142762100345611
2.5722901640628493,32.50241706788407,2,0.2898523148445646,9.999999999999996,0.710353535353523,38000,-117.6746299794989,0.23631503900871456
2.797298349963175,22.609362889919584,2.199999999999819,0.1999999999999888,10.000000000000009,0.7018235705553686,37999.99999999999,-117.67622185060331,0.24160657385694623
3.609319755800209,34.233714369484716,1.9000000000000938,0.19999999999998888,10.000000000000012,0.49117999302983506,37999.999999999956,-117.67696526356698,0.31434573456973425
5.53791715531481,3.85677515884851,2,0.6959003890756547,9.999999999999996,0.31792396639648146,37999.99999999999,-117.67809645081104,0.1051929804184574
1.8257518958819183,18.456467840845555,2,0.3831116902162508,9.999999999999991,0.954165217992317,37999.99999999999,-117.67813831177207,0.20269528242562224
4.376757364824911,140.3620228351233,1.6999999999998283,0.19999999999998888,10.00000000000001,0.37658725735825516,37999.99999999995,-117.67943760664372,0.34284592708297856
2.5185277085616127,47.25482785371628,2,0.33836932963025573,10,0.7199393939394033,37999.999999999985,-117.682075643771,0.11812967927169786
2.7239763035839943,27.186398026195228,2,0.3606757869296966,9.999999999999998,0.6412962186592368,37999.99999999997,-117.68286948726426,0.18606727380480428
2.189053128882314,81.76820270111118,2,0.3278356870600068,10,0.8062121212121268,38000.00000000001,-117.68315391556862,0.21617418408083516
2.5289049723189914,35.02090825960211,2.40000000000001,0.19999999999998871,10.000000000000002,0.8468567895397264,37999.99999999998,-117.68499758953598,0.17330050719887305
2.3555623423931316,497.02326274322985,2.5000000000000004,0.19999999999998877,10.000000000000002,0.9246431331506766,37999.99999999998,-117.68513236375703,0.07004103989802049
2.5812920482660457,15.97844138625571,2,0.35824324307820643,9.999999999999996,0.6898298945094706,38000,-117.68558625644596,0.07876379173966953
8.706763732914036,1.9892870669309215,2,0.9162315499431212,10.000000000000002,0.20702028469872796,38000,-117.6857599218437,0.21115550055839472
2.742475958281609,241.2045635448061,2,0.34255089346391154,9.999999999999998,0.6336666666666712,38000,-117.68661991190775,0.09208121527495212
3.1219335692215746,6.614055177353753,2,0.4362054171810991,9.999999999999998,0.5851389715198932,38000.00000000001,-117.68926810971512,0.1122507577901566
3.3943640155644847,212.208417502254,2.0999999999999135,0.19999999999998894,10.000000000000007,0.5753902984098282,37999.99999999999,-117.69075682407535,0.25625671822310325
2.5097632841976893,42.85332275642849,2,0.3927258449635802,9.999999999999998,0.7295252525252499,37999.99999999999,-117.69105634032316,0.1228178969777627
89.69857161240715,14.195562083887449,2,0.6756812210918806,9.999999999999998,0.02975757575758068,37999.99999999999,-117.69150075878274,0.04095949360682869
3.6523986977256455,1239.2065527765067,1.9000000000000932,0.19999999999998883,10.000000000000009,0.4926058384151435,37999.99999999998,-117.69447105487922,0.359034071869357
3.682996595520272,6.300465642162805,2,0.5042043626127083,10.000000000000004,0.4898787878787881,38000,-117.6947914021862,0.12708153741643355
3.3334248652841563,320.03811385860007,2,0.19999999999998871,10.000000000000007,0.5666533320557691,37999.99999999998,-117.69495006233187,0.25859136694824947
2.571591677295753,30.533226127778935,2.3000000000001823,0.19999999999998877,10.000000000000005,0.7917288782391594,37999.99999999998,-117.6951745164432,0.13716614143472627
2.805349060948224,16.602269555558657,2,0.44609629600549183,10,0.6370843578727708,38000,-117.69544539352312,0.08542040707553261
2.9563771066847573,13.9726182875719,2,0.4699365104773539,10,0.601038145159366,38000.000000000015,-117.69613622253654,0.10664900489610744
4.599924994204773,64.56612918277399,1.500000000000001,0.19999999999998913,10.000000000000016,0.3228633745754429,37999.99999999995,-117.70003253063638,0.43222369024728874
2.139147838992858,24.562293349856485,2,0.36640572521745546,10,0.825383838383826,38000,-117.70007298752694,0.08822063799538443
4.421539584734896,8.45894834740285,2,0.472357682912348,9.999999999999998,0.4252418339874842,38000,-117.70051505668664,0.10588336896988657
7.069885978099549,2.2780544274795935,2,0.7259660866242144,10.000000000000009,0.2602773603362234,38000.00000000002,-117.70143378505918,0.14862774118879285
2.94759517801439,8.941882757216959,2,0.4078656525938616,10,0.5950140555828581,38000,-117.70273655371734,0.10100193226681044
2.071887585391513,13.333222304824078,2,0.418902681862994,10,0.8570213627968807,38000,-117.704102347571,0.13783876531833128
5.8485440047036406,3.5494929326535547,2,0.737242226027787,10.000000000000002,0.304953758127695,38000.00000000001,-117.71072315008524,0.06881406802710158
29.053176583767907,307.02614682846803,1.3000000000000396,0.19999999999998888,10.00000000000001,0.06802871055140271,37999.999999999956,-117.7126469789527,0.23131259696616427
2.4025506892001633,202.1192407598368,2.500000000000001,0.19999999999998863,10.000000000000004,0.8968001678986917,37999.99999999998,-117.7159275115671,0.2709198866142848
2.29045148275534,13.563056846886044,2,0.41415512639764823,9.999999999999996,0.7760235334856466,38000,-117.71630595442151,0.10343178023254258
4.760863788933559,132.39681802675045,1.599999999999912,0.199999999999989,10.000000000000016,0.3371054507154206,37999.999999999935,-117.71768952569012,0.2131505616268641
2.8175584546743093,9.409638286848892,2,0.49084935704638927,9.999999999999998,0.6333716510271682,37999.999999999985,-117.71791559634606,0.10168292933441404
3.2532556224219054,256.01671910297046,2.099999999999915,0.19999999999998885,10.000000000000009,0.5922172902352424,37999.99999999996,-117.71791961595976,0.23334252316809062
2.5229652919130356,767.1840202309913,2.300000000000182,0.19999999999998871,10.000000000000005,0.8237905682533944,37999.99999999997,-117.71905081978576,0.6609383928517114
2.421497531339977,54.80232597766379,2,0.3043565150330507,10,0.7486969696969812,38000,-117.72096096101046,0.11602028167194305
2.9536912913620625,6.421612367818686,2,0.5020299363365942,10.000000000000002,0.6087160223833107,38000.00000000001,-117.72160173785242,0.17723506174903986
3.4331030937126186,3472.915918591724,2,0.1999999999999888,10.000000000000009,0.5524941265557953,37999.99999999996,-117.72187926119844,0.34343902197985887
4.201141408504798,140.00616344812778,1.6999999999998583,0.199999999999989,10.000000000000012,0.3902917822607788,37999.99999999996,-117.72200425246558,0.6204902309885433
2.143314544302631,55.55023071271954,2,0.4040393823844652,9.999999999999998,0.808977302145289,38000,-117.72207041825848,0.2352618188338192
3.456375854929097,107.37005558080116,2,0.47133226774761666,10.000000000000004,0.5060055142324504,38000.00000000001,-117.72306377130874,0.0879175763975177
2.181390855208007,19.826954366566863,2,0.3259482356590295,10,0.8157979797979872,38000,-117.72313915018309,0.13449095956210935
2.046124844818068,10.995285914712976,2,0.40554113208479325,10,0.8521629014706156,38000,-117.72360607188013,0.12171573062467855
4.113988531353786,3.4091485321112396,2,0.6824717337819094,10.000000000000004,0.4300117401321461,38000.000000000015,-117.72404360731652,0.1147305656651393
2.511329349457083,632.333277052889,2.3000000000001823,0.19999999999998877,10.000000000000002,0.8294554998264301,37999.99999999997,-117.7244479783865,0.26528529050419897
2.159919396294759,19.791401727457327,2.400000000000013,0.19999999999998874,10.000000000000007,0.977133485083327,37999.99999999996,-117.7251939720069,0.3707712747985015
2.327275035030579,134.64246900519746,2.600000000000075,0.19999999999998863,10.000000000000002,0.9559261166437157,37999.99999999996,-117.73366747724354,0.26035711234321973
2.8503642867145502,26.255254082409753,2.6000000000000743,0.19999999999998871,10,0.8230340643389619,37999.99999999998,-117.73398529194952,0.20092408965572267
2.2953708964166135,380.5216550061414,2.500000000000001,0.19999999999998874,10.000000000000004,0.9640724583462723,37999.999999999985,-117.73646934041173,0.21528987897230514
1.8888236500294613,19.68703033524743,2,0.38917261258521935,9.999999999999998,0.9378099001737132,37999.999999999985,-117.7368186594426,0.09347070960182806
2.4095259656899395,151.18060845419947,2.400000000000012,0.19999999999998874,10.000000000000005,0.8795992649646404,37999.999999999985,-117.7400158848784,0.4645165782275229
6.884884688969197,2.8722565237561297,2,0.7957504287196749,9.999999999999998,0.26625766671750684,38000,-117.74032905793716,0.11999447211922593
2.8594966968765756,37.372822042163364,2.1999999999998203,0.19999999999998874,10.000000000000007,0.6932403394252881,37999.999999999985,-117.74240098832767,0.11670552952833428
2.6944314499338198,26.991559449865235,2.199999999999819,0.19999999999998866,10.000000000000004,0.7396752617969928,37999.99999999996,-117.75162772407784,0.3397258685068926
2.481713332737386,399.5019677934216,2.600000000000074,0.19999999999998871,10.000000000000005,0.9330937461188007,37999.99999999998,-117.7518727076077,0.2822782724676673
3.157872397586964,321.43131399949294,2.0999999999999135,0.1999999999999888,10.000000000000005,0.6114659414576663,37999.999999999985,-117.75239487404001,0.3270833586462528
6.166115301277764,2.3291147488481108,2,0.9293988631903374,9.999999999999998,0.29292307068394435,38000,-117.75461690065364,0.10750537761259968
3.0831521050675024,56.95657927061009,2,0.1999999999999888,10.000000000000007,0.6058241200591294,37999.99999999997,-117.75812865254345,0.20199156894814
5.281941213021707,2.970659936742794,2,0.7565537452081748,10,0.3287899990058562,38000.00000000001,-117.75891124556108,0.25695972764916514
4.170658404868607,5.182620639825659,2.9199962927369576,0.19999999999999013,10.000000000000016,0.6112904942592722,37999.99999999996,-117.76308844309864,0.15076839145405585
2.5146712893793577,10.221807674070249,2,0.4243707273218515,10.000000000000004,0.7036328176592425,38000,-117.76647110067876,0.12582939314641084
3.871706470601753,4.084368922191364,2,0.6441355932401726,9.999999999999996,0.4543762304491902,38000,-117.76693712012116,0.26097644686895577
4.772360700523228,3.9327575841331823,2,0.6824717337819075,10,0.36382962548252407,38000.00000000001,-117.76712608727668,0.13934867346518431
2.766444422809532,51.3895808046775,2,0.4460962960054932,10.000000000000002,0.6470596030431537,38000.00000000001,-117.76810958746704,0.09595333936776504
2.4159084374555944,18.508346537591787,2,0.33600152072436545,9.999999999999998,0.7319755410225849,37999.999999999985,-117.76852798845752,0.13655050034640712
3.032396673769319,5.6281214997593185,2,0.46854608614652193,10,0.5960051177242325,38000,-117.77129750534718,0.10160197048472352
2.173405966850969,38.80915032583718,2,0.3410169990139027,10.000000000000002,0.8157979797979873,38000.00000000001,-117.77191549461487,0.12315245987344373
2.6981116422873916,37.132326299986325,2,0.25269123421200507,9.999999999999998,0.6624242424242356,37999.99999999999,-117.77290480195408,0.2639228820156388
5.4500238724934444,2.883202942658255,2,0.7001511076107045,9.999999999999998,0.3275879855510912,37999.999999999985,-117.77438682069202,0.1550163616157288
2.766383244807108,8.833116325333641,2,0.4262287876993858,10.000000000000004,0.6399694240821294,38000.00000000001,-117.77516495621708,0.14530827987687628
2.4523045554282614,342.68794029219004,2.600000000000076,0.19999999999998871,10.000000000000005,0.9380607781020887,37999.99999999997,-117.7762185600869,0.19510938864692923
